l_mm,f1_Hz,k1_eff_v,k1_eff_l,angle1,X1(1),X1(2),X1(3),X1(4),X1(5),dw_le_1,dw1_1,dw2_1,f2_Hz,k2_eff_v,k2_eff_l,angle2,X2(1),X2(2),X2(3),X2(4),X2(5),dw_le_2,dw1_2,dw2_2,f3_Hz,k3_eff_v,k3_eff_l,angle3,X3(1),X3(2),X3(3),X3(4),X3(5),dw_le_3,dw1_3,dw2_3,f4_Hz,k4_eff_v,k4_eff_l,angle4,X4(1),X4(2),X4(3),X4(4),X4(5),dw_le_4,dw1_4,dw2_4,f5_Hz,k5_eff_v,k5_eff_l,angle5,X5(1),X5(2),X5(3),X5(4),X5(5),dw_le_5,dw1_5,dw2_5
2.03,9565.72234270948,2010.48949686057,648.88179069424,29.6013091213102,-1.26360965496298,0.904358127448469,-0.380954642703897,-0.0700180668609732,0.45110523346216,455.455149320966,439.859717254498,249.888390524919,21346.5474514429,15133.2798732963,1631.46431475867,18.1770169603403,-0.752101535612352,-0.560036011814677,0.851163926410468,0.633554658725958,-0.841929909242596,602.141214656193,597.865697804433,-196.302528757826,102776.286903521,416855340.789366,22270.8364583322,0.418784382838994,-0.930844576076322,-2.0188448106551,0.645958479749201,0.977149722888658,-0.933047397845996,7539.05503797883,-28275.6503979534,206.675112508083,182478.227225681,24700.4013281658,28359.4262392024,46.9771380187434,-8.53084145048488,58.5953956659272,-18.7484409425127,-28.3610084020934,27.0809728233193,250.930657043841,231.017859430173,-247.538223963491,322555.904626868,120496.103568286,45986.3356231355,31.7065923189609,-105.741679683045,1078.87927488967,-345.202965855755,-522.192978343224,498.6245077942,143.98402319137,128.573254066035,-79.4288978148706
2.04,9516.90876686081,2017.21621787495,637.470754229109,29.34261307928,-1.26596453525094,0.910650779651586,-0.387231551654664,-0.0747069662371457,0.457337423035945,455.245949650533,439.640601760144,247.144927137971,21176.643931582,14762.5000170273,1626.11550782912,18.3605514521835,-0.752542152519442,-0.551488807547255,0.844977498955827,0.629577192505116,-0.835208628317018,599.99337672094,595.489214195337,-197.637631189456,101844.991032853,571859546.516246,21913.6894547133,0.354674649936082,-0.928971404227838,-2.03263282891954,0.662457481982175,0.992149407107053,-0.947910311836086,7281.69091663443,-33021.3839396264,204.412916391875,181857.71060594,24791.5462652277,27381.0105119839,46.4224562039988,-8.68263525949201,59.7396277532332,-19.4698042917056,-29.1595390042342,27.8593400474791,251.564975229785,231.640052641696,-243.436997856968,319633.040352292,123202.491450162,44611.808183844,31.0373715372146,-104.480659823023,1060.4125537778,-345.600159676327,-517.598491744703,494.519216764164,145.477886221613,129.973569059519,-78.2114275118233
2.05,9468.23297590895,2024.07543650139,626.306024873935,29.0855558959967,-1.26836420844543,0.917007995872617,-0.393573769118014,-0.0794314832198542,0.463636701299949,455.036399777916,439.421134429076,244.43359121689,21009.7259833419,14405.0428621765,1621.09838564476,18.5448080889202,-0.752993468839104,-0.543031528467782,0.838831093390091,0.625619321090576,-0.828540144923437,597.896654411595,593.171143307533,-198.98824625148,100922.478917837,830279473.590832,21566.2473188865,0.292007504113227,-0.927083119926495,-2.0459632508457,0.678717192344482,1.0068654337017,-0.962495855120031,7041.67909988761,-39674.4187279197,202.202123702496,181246.483134964,24897.1633118375,26447.5995028527,45.8651997890252,-8.83801925745586,60.9098472807142,-20.2059154852413,-29.975132629411,28.6542172834477,252.190372695787,232.253683117716,-239.376110282727,316747.499232108,126031.195570085,43316.630725509,30.3812777437148,-103.256663715495,1042.49996176766,-345.833507409133,-513.038137759961,490.430066008958,146.975220041763,131.378022790001,-77.0213325082898
2.06,9419.69544976463,2031.06798374613,615.38219644183,28.8301591335973,-1.27080890862242,0.923429950441157,-0.399981567690875,-0.0841919002051165,0.470003315619446,454.826526312603,439.201343247748,241.754125119045,20845.7305634428,14060.3522067107,1616.40736102955,18.729772388112,-0.753454909672643,-0.534663722540625,0.832725282298995,0.62168150999032,-0.821924730420571,595.849590433464,590.909739920695,-200.354203437614,100008.823518398,1309046376.62662,21228.0864262748,0.230726879242922,-0.925180412477158,-2.05883830279919,0.694733793778834,1.02129590443987,-0.976802146811159,6817.29109120158,-49675.4633447953,200.041376247717,180643.970229872,25018.0903663666,25557.4264409525,45.3055061864461,-8.99694254007608,62.1056099476423,-20.9568988274655,-30.8077642600828,29.4655937979166,252.807472261356,232.859352458105,-235.355941662355,313899.343487415,128985.748770547,42095.0926315224,29.7382279512627,-102.06898254155,1025.13121481814,-345.919976825479,-508.520902192161,486.366690398196,148.475523531218,132.786150297186,-75.857347090747
2.07,9371.29674405,2038.19464108609,604.693971307464,28.5764436825962,-1.27329886438356,0.929916804026373,-0.406455207767459,-0.088988491697499,0.476437501101796,454.61635618712,438.981256532283,239.106272404341,20684.5961190049,13727.8983289604,1612.03699569043,18.9154291519315,-0.753925910678554,-0.52638492628121,0.826660604057005,0.617764201753455,-0.815362629725106,593.850776598581,588.703321390691,-201.735329166604,99104.0845136967,2352314225.20885,20898.8079854422,0.170778988398514,-0.923263965063691,-2.07126074723946,0.71050393207009,1.0354393752422,-0.990827747264089,6607.02124296009,-66404.4352116373,197.929340541753,180049.618761953,25155.2258889785,24708.8118991358,44.7435227836243,-9.1593526129973,63.3264616169911,-21.7228564983549,-31.6573912484886,30.2934410309253,253.416875647006,233.457642444618,-231.376856465647,311088.595000542,132069.83498648,40941.945365633,29.1081179388779,-100.916912205218,1008.29576500323,-345.875383714594,-504.054903935089,482.337833488896,149.978300612707,134.197490271178,-74.7182709633171
2.08,9323.03748757815,2045.45613929104,594.236158038927,28.3244297417319,-1.27583429867427,0.936468703491788,-0.412994937356129,-0.0938215241854214,0.482939480416059,454.405916635653,438.760902905921,236.489777643198,20526.2625439323,13407.1765522071,1607.98199325108,19.1017624793178,-0.754405918180769,-0.518194664996255,0.820637563703717,0.613867816569684,-0.808854061950231,591.89885181574,586.550264907795,-203.131446709406,98208.3091355554,5374547886.95276,20578.0364255415,0.112112251801156,-0.921334453971285,-2.08323384232231,0.72602469608285,1.04929483158106,-1.00457163443381,6409.55198795589,-100097.952845405,195.864709618152,179462.895922081,25309.5303014392,23900.1564742382,44.179407339208,-9.32519514105515,64.5719364169648,-22.5038685337158,-32.5239527944554,31.1377121411562,254.019164321323,234.049115819799,-227.439207908252,308315.239299654,135287.2993264,39852.3624548831,28.4908244162285,-99.7997566679707,991.982883108403,-345.714464020667,-499.647466893199,478.351419782856,151.483059858743,135.61158469012,-73.6029655780857
2.09,9274.91837972548,2052.85315731115,584.003669135893,28.0741367991044,-1.27841542861492,0.943085781772,-0.419600991911801,-0.0986912560233002,0.489509463629009,454.195235171719,438.540311275494,233.904386237018,20370.6711368525,13097.7058984159,1604.2371924688,19.2887557779337,-0.754894389269486,-0.510092453048882,0.814656633839472,0.609992752883127,-0.802399221071308,589.992500177668,584.449004897117,-204.542376112945,97321.5329718736,22252953865.2211,20265.4178803301,0.0546772229312281,-0.919392547882283,-2.09476130292575,0.741293597920902,1.0628616642677,-1.01803318058274,6223.72538009021,-203129.665770046,193.84620447032,178883.288126665,25482.0273340809,23129.9339636009,43.6133282998976,-9.49441370126978,65.841554867874,-23.2999927163746,-33.4073693680996,31.998341492673,254.614900372697,234.63431709333,-223.543341887254,305579.229243601,138642.15868044,38821.9030767254,27.8862070706806,-98.7168307945996,976.181731432747,-345.450943220941,-495.30518739734,474.414622558295,152.989314129008,137.027978486165,-72.5103506662042
2.1,9226.94018774139,2060.38632123455,573.991518866651,27.8255836146111,-1.28104246534016,0.949768157769316,-0.426273594185609,-0.103597937323562,0.496147648058968,453.98433956524,438.31951080727,231.349844250924,20217.7645606193,12799.0278235645,1600.79756074243,19.4763917774399,-0.755390791893666,-0.502077794099128,0.808718255469251,0.606139387967895,-0.795998276547813,588.130449141141,582.39803055404,-205.967934138314,96443.7807385949,26466302773748.5,19960.618765582,0.0015734864017512,-0.917438907241483,-2.10584726318672,0.756308553140077,1.07613964573754,-1.03121212944407,6048.51964798811,6986707.19121836,191.872575163289,178310.299966018,25673.8053083961,22396.6850274762,43.0454650317057,-9.66694953955151,67.1348220352993,-24.1112643858121,-34.3075420827965,32.8752440887407,255.204627394358,235.213773364617,-219.689600190507,302880.488424284,142138.612905742,37846.4789244065,27.2941104948746,-97.6674627678723,960.881427741683,-345.097602783763,-491.033997252456,470.533927396664,154.496580238604,138.446219239871,-71.43940096303
2.11,9179.10374399551,2068.05620331784,564.194821198006,27.5787882037137,-1.2837156138472,0.956515936270748,-0.433012954091989,-0.108541809858479,0.502854218147633,453.773257819026,438.09853090221,228.825898258618,20067.4868032909,12510.7050295789,1597.65818785155,19.664652543427,-0.755894604945311,-0.494150181343581,0.802822838828346,0.602308078490082,-0.789651373934705,586.311467794411,580.395883506138,-207.407934205622,95575.0670191156,20089138515.8608,19663.3244463156,0.0566852813660148,-0.915474183686575,-2.1164962405976,0.771067861113913,1.0891289069091,-1.04410857391684,5883.02976090818,191988.213019762,189.942601657786,177743.453196891,25886.0183425962,21699.0113264611,42.4760079610037,-9.84274133127906,68.4512257114612,-24.9376961733034,-35.2243520237304,33.7683149582507,255.788871372535,235.787995151588,-215.878323020946,300218.914302963,145781.056639877,36922.3240526096,26.7143659946031,-96.6509961235239,946.071101233241,-344.666343599847,-486.839222569805,466.715191543957,156.00437865725,139.865856903219,-70.3891431209641
2.12,9131.40994318909,2075.86332109371,554.608787811458,27.333767822541,-1.28643507285017,0.963329207884352,-0.439819268594455,-0.113523106973786,0.509629345350986,453.56201814492,437.877401170871,226.332295199074,19919.7831405464,12232.3203473507,1594.81427994947,19.8535194923991,-0.756405318335098,-0.486309097743056,0.796970764173581,0.598499161043973,-0.783358635466812,584.534365207531,578.441155594519,-208.862186350162,94715.396970579,5189650811.08178,19373.2379899026,0.11070165922774,-0.913499019539738,-2.12671310169961,0.78557018564398,1.10182991468451,-1.05672293436056,5726.45122827551,97331.4211520076,188.055094382928,177182.285780059,26119.8874663265,21035.5701221232,41.9051586214902,-10.0217249458731,69.7902346265456,-25.7792776693283,-36.1576595371163,34.677428500035,256.36814156944,236.35747721744,-212.109850880207,297594.381095887,149574.091794333,36045.9674310328,26.1467932781358,-95.6667914505206,931.739941305217,-344.168246331905,-482.725638552764,462.963699264431,157.512233239704,141.286443551659,-69.3586528034447
2.13,9083.85973951284,2083.80813655732,545.228726200719,27.0905389543688,-1.28920103464382,0.97020804899626,-0.446692721609471,-0.118542053512673,0.516473188048829,453.350648939456,437.656151407825,223.868782244966,19774.6000995064,11963.4756858991,1592.26115382287,20.0429734080631,-0.756922433058933,-0.478554016232869,0.791162382531612,0.594712952656099,-0.777120160607669,582.797988861414,576.532486768028,-210.330497192953,93864.7669968142,2339606392.31606,19090.0790009526,0.163664283814068,-0.911514047356413,-2.13650302938629,0.799814535888129,1.11424345014039,-1.06905593753882,5578.06652221276,65188.0453169772,186.20889459081,176626.350963925,26376.7016297031,20405.0693282078,41.3331296042031,-10.2038332156596,71.151296692887,-26.6359750300043,-37.1073034854619,35.6024377905831,256.942931393551,236.922699387868,-208.38452585809,295006.742425975,153522.540784971,35214.2079577599,25.5912020291171,-94.7142277997258,917.877239874006,-343.613628679478,-478.697520431948,459.284213372225,159.019670986538,142.707533164522,-68.347051952367
2.14,9036.45414372428,2091.89105543157,536.050037846147,26.8491172975261,-1.29201368498154,0.97715252175004,-0.453633483927161,-0.123598865747834,0.523385891471859,453.139178758874,437.434811565407,221.435106682843,19631.885423858,11703.7910438794,1589.99423134782,20.2329944581042,-0.757445461255772,-0.470884399942097,0.785398016442337,0.590949751285161,-0.770936026600374,581.101223150623,574.668563082949,-211.812669916059,93023.1653880619,1328503018.79887,18813.5825337286,0.215613058931683,-0.909519889527622,-2.14587149182295,0.813800247673202,1.12637058745189,-1.08110859625502,5437.23364075682,49001.932529204,184.402874522166,176075.216414583,26657.81859078,19806.2629988113,40.7601444086363,-10.388995709342,72.5338372852196,-27.5077305292193,-38.0731004742913,36.5431738607035,257.513719251017,237.484127352598,-204.702692375707,292455.833753907,157631.46055453,34424.091706167,25.0473933663213,-93.7927038352771,904.472427891958,-343.012099576739,-474.758690732799,455.68102311614,160.526221835877,144.12868143449,-67.353506222587
2.15,8989.19422026087,2100.11242652082,527.068216457534,26.6095177546274,-1.29487320295178,0.984162674042655,-0.460641713153884,-0.128693751330317,0.530367587650553,452.927636294378,437.213411727744,219.031015804164,19491.5880402217,11452.9035793383,1588.00903412538,20.4235622113041,-0.757973926256745,-0.463299702425234,0.779677960702662,0.587209836321721,-0.764806289025442,579.442987955771,572.848114801951,-213.3085042411,92190.5729278362,856555150.436163,18543.4980778413,0.266586200422921,-0.90751715793218,-2.15482421296943,0.827526965242738,1.13821267357677,-1.09288218970827,5303.37642821366,39252.5677322617,182.635937409728,175528.463392697,26964.665664532,19237.947239032,40.1864371941016,-10.5771385105293,73.9372575610098,-28.3944620631109,-39.0548440559244,37.4994449468099,258.08096937282,238.042213445801,-201.064697431163,289941.474604647,161906.157450149,33672.8911998245,24.5151611939491,-92.9016387641072,891.515106702372,-342.37261038608,-470.912563088128,452.157988622302,162.031418484754,145.549445605009,-66.3772225752494
2.16,8942.08108421904,2108.47254114314,518.278846285755,26.3717544233196,-1.2977797608784,0.991238539545937,-0.467717553669005,-0.133826909241685,0.537418395379331,452.716050346376,436.991982083723,216.656256808018,19353.658025842,11210.4667325071,1586.30117845183,20.6146556570607,-0.758507362623828,-0.45579936784795,0.774002483025041,0.583493469023991,-0.758730982280459,577.822237283953,571.06991458898,-214.817796435381,91366.963467576,598584284.69339,18279.588612977,0.316620306603079,-0.90550645363558,-2.16336714469176,0.840994623488698,1.14977130872537,-1.10437824459606,5175.97634567678,32736.697087144,180.907017342217,174985.685977247,27298.7403154751,18698.9565225897,39.612252431473,-10.7681840018018,75.360932825361,-29.2960626136585,-40.0523039161371,38.4710357227194,258.645132613261,238.597397400955,-197.470890396589,287463.470601387,166352.203016343,32958.0865282867,23.9942934469993,-92.0404730700895,878.995074766156,-341.703503154895,-467.162182783834,448.718582077358,163.53479624059,146.969384336259,-65.417447023544
2.17,8895.1158983958,2116.971632656,509.677600492633,26.1358405883449,-1.30073352421728,0.998380137743662,-0.474861136604478,-0.138998529764548,0.5445384202033,452.504449799203,436.770552900491,214.310576714104,19218.046577341,10976.1494004739,1584.86637035001,20.8062532238547,-0.759045316180555,-0.448382831227277,0.768371824757673,0.579800892998724,-0.75271012012722,576.237957970174,569.332775790884,-216.340339305006,90552.3044697714,442239820.976752,18021.6297285238,0.365750426882537,-0.903488366632149,-2.17150644042772,0.854203430695279,1.16104832762259,-1.11559851697123,5054.56544451736,28074.1385957311,179.215079010468,174446.490336386,27661.6105751718,18188.1604001194,39.0378444566192,-10.962050655026,76.8042109463583,-30.2123996783083,-41.0652250499783,39.4577065182573,259.206647215697,239.15010707597,-193.921622415301,285021.615319893,170975.450768374,32277.3481340517,23.4845732365723,-91.2086690790041,866.902350267441,-341.012556025575,-463.510264234747,445.365925843969,165.035892902347,148.38805759938,-64.4734625238644
